2019-09-26 02:02:24,2987.8万,156.3万,102.2万,9.8,28620人评
2019-09-26 03:02:26,2988万,156.3万,102.2万,9.8,28622人评
2019-09-26 04:02:27,2988万,156.3万,102.2万,9.8,28622人评
2019-09-26 05:02:29,2988.1万,156.3万,102.2万,9.8,28623人评
2019-09-26 06:02:30,2988.1万,156.3万,102.2万,9.8,28623人评
2019-09-26 07:02:32,2988.2万,156.3万,102.2万,9.8,28623人评
2019-09-26 08:02:34,2988.2万,156.3万,102.2万,9.8,28623人评
2019-09-26 09:02:36,2988.2万,156.3万,102.2万,9.8,28623人评
2019-09-26 10:02:37,2988.3万,156.3万,102.2万,9.8,28623人评
2019-09-26 11:02:39,2988.4万,156.3万,102.2万,9.8,28623人评
2019-09-26 12:02:41,2988.5万,156.3万,102.2万,9.8,28623人评
2019-09-26 13:02:42,2988.6万,156.3万,102.2万,9.8,28624人评
2019-09-26 14:02:44,2988.8万,156.3万,102.2万,9.8,28624人评
2019-09-26 15:02:46,2989万,156.3万,102.2万,9.8,28626人评
2019-09-26 16:02:47,2989.1万,156.3万,102.2万,9.8,28626人评
2019-09-26 17:02:49,2989.2万,156.3万,102.2万,9.8,28626人评
2019-09-26 18:02:51,2989.3万,156.3万,102.2万,9.8,28627人评
2019-09-26 19:02:52,2989.5万,156.4万,102.2万,9.8,28628人评
2019-09-26 20:02:54,2989.7万,156.4万,102.2万,9.8,28628人评
2019-09-26 21:02:56,2989.9万,156.4万,102.2万,9.8,28628人评
2019-09-26 22:02:58,2990万,156.4万,102.3万,9.8,28628人评
2019-09-26 23:03:00,2990.3万,156.4万,102.3万,9.8,28630人评
2019-09-27 00:03:01,2990.5万,156.4万,102.3万,9.8,28634人评
2019-09-27 01:03:03,2990.8万,156.4万,102.3万,9.8,28634人评
2019-09-27 02:03:05,2991万,156.4万,102.3万,9.8,28635人评
2019-09-27 03:03:06,2991.2万,156.4万,102.3万,9.8,28636人评
2019-09-27 04:03:08,2991.2万,156.4万,102.3万,9.8,28636人评
2019-09-27 05:03:02,29912749,1564433,1022965,9.8,28638
2019-09-27 06:03:03,29913020,1564443,1022967,9.8,28638
2019-09-27 07:03:05,29913313,1564454,1022970,9.8,28638
2019-09-27 08:03:05,29913698,1564481,1022983,9.8,28639
2019-09-27 09:03:06,29914295,1564506,1022997,9.8,28639
2019-09-27 10:03:06,29914914,1564535,1023001,9.8,28639
2019-09-27 11:03:06,29915680,1564574,1023014,9.8,28639
2019-09-27 12:03:07,29916599,1564622,1023032,9.8,28639
2019-09-27 13:03:07,29917864,1564670,1023043,9.8,28641
2019-09-27 14:03:07,29919878,1564750,1023078,9.8,28645
2019-09-27 15:03:07,29921448,1564827,1023138,9.8,28646
2019-09-27 16:03:07,29922739,1564878,1023165,9.8,28646
2019-09-27 17:03:08,29923886,1564924,1023201,9.8,28647
2019-09-27 18:03:08,29925131,1564965,1023231,9.8,28648
2019-09-27 19:03:08,29926564,1565026,1023282,9.8,28648
2019-09-27 20:03:08,29928312,1565095,1023320,9.8,28648
2019-09-27 21:03:08,29930182,1565192,1023365,9.8,28648
2019-09-27 22:03:09,29932165,1565286,1023419,9.8,28650
2019-09-27 23:03:09,29934558,1565401,1023492,9.8,28650
2019-09-28 00:03:09,29937253,1565527,1023560,9.8,28653
2019-09-28 01:03:09,29939922,1565659,1023630,9.8,28653
2019-09-28 02:03:09,29942045,1565751,1023705,9.8,28653
2019-09-28 02:07:42,2994.2万,156.6万,102.4万,9.8,28654人评
2019-09-28 03:03:10,29943574,1565837,1023776,9.8,28654
2019-09-28 04:03:10,29944509,1565880,1023809,9.8,28654
2019-09-28 05:03:10,29945058,1565909,1023829,9.8,28654
2019-09-28 06:03:10,29945417,1565919,1023835,9.8,28654
2019-09-28 07:03:11,29945671,1565924,1023839,9.8,28654
2019-09-28 08:03:11,29946056,1565941,1023844,9.8,28654
2019-09-28 09:03:11,29946818,1565999,1023853,9.8,28654
2019-09-28 10:03:11,29947978,1566081,1023907,9.8,28654
2019-09-28 11:03:11,29949419,1566187,1023931,9.8,28655
2019-09-28 12:03:12,29951013,1566266,1023965,9.8,28656
2019-09-28 13:03:12,29953030,1566373,1024017,9.8,28657
2019-09-28 14:03:12,29955474,1566517,1024085,9.8,28658
2019-09-28 15:03:12,29957570,1566612,1024160,9.8,28658
2019-09-28 16:03:12,29959402,1566692,1024187,9.8,28662
2019-09-28 17:03:13,29961103,1566770,1024233,9.8,28662
2019-09-28 18:03:13,29962891,1566832,1024274,9.8,28667
2019-09-28 19:03:13,29964896,1566904,1024324,9.8,28667
2019-09-28 20:03:13,29966929,1566997,1024410,9.8,28668
2019-09-28 21:03:13,29968944,1567105,1024477,9.8,28671
2019-09-28 22:03:14,29971024,1567181,1024554,9.8,28675
2019-09-28 23:03:14,29973272,1567267,1024613,9.8,28674
2019-09-29 00:03:14,29975894,1567374,1024655,9.8,28674
2019-09-29 01:03:14,29978538,1567462,1024685,9.8,28675
2019-09-29 02:03:15,29980461,1567552,1024724,9.8,28676
2019-09-29 03:03:15,29981777,1567618,1024754,9.8,28678
2019-09-29 04:03:15,29982570,1567652,1024765,9.8,28679
2019-09-29 05:03:15,29983016,1567670,1024773,9.8,28682
2019-09-29 06:03:15,29983334,1567678,1024773,9.8,28682
2019-09-29 07:03:16,29983607,1567693,1024776,9.8,28683
2019-09-29 08:03:16,29984058,1567717,1024779,9.8,28683
2019-09-29 09:03:16,29984693,1567753,1024791,9.8,28683
2019-09-29 10:03:16,29985483,1567790,1024812,9.8,28683
2019-09-29 11:03:16,29986385,1567846,1024868,9.8,28684
2019-09-29 12:03:17,29987467,1567898,1024880,9.8,28686
2019-09-29 13:03:17,29988800,1567951,1024896,9.8,28687
2019-09-29 14:03:17,29990775,1568053,1024930,9.8,28689
2019-09-29 15:03:17,29992454,1568124,1024971,9.8,28689
2019-09-29 16:03:18,29993736,1568176,1024997,9.8,28694
2019-09-29 17:03:18,29995004,1568218,1025073,9.8,28695
2019-09-29 18:03:18,29996259,1568287,1025133,9.8,28695
2019-09-29 19:03:18,29997912,1568391,1025182,9.8,28695
2019-09-29 20:03:18,29999805,1568477,1025229,9.8,28696
2019-09-29 21:03:19,30001919,1568564,1025296,9.8,28697
2019-09-29 22:03:20,30004100,1568656,1025350,9.8,28697
2019-09-29 23:03:21,30006533,1568789,1025462,9.8,28700
2019-09-30 00:03:22,30009172,1568904,1025519,9.8,28703
2019-09-30 01:03:23,30011911,1569035,1025573,9.8,28709
2019-09-30 02:03:24,30013931,1569124,1025640,9.8,28709
2019-09-30 03:03:24,30015320,1569193,1025708,9.8,28710
2019-09-30 04:03:25,30016134,1569213,1025740,9.8,28710
2019-09-30 05:03:26,30016666,1569237,1025757,9.8,28710
2019-09-30 06:03:27,30016973,1569252,1025757,9.8,28711
2019-09-30 07:03:28,30017272,1569263,1025768,9.8,28711
2019-09-30 08:03:28,30017733,1569288,1025780,9.8,28711
2019-09-30 09:03:29,30018352,1569325,1025802,9.8,28711
2019-09-30 10:03:30,30019234,1569368,1025818,9.8,28712
2019-09-30 11:03:31,30020350,1569416,1025849,9.8,28713
2019-09-30 12:03:32,30021815,1569485,1025895,9.8,28713
2019-09-30 13:03:32,30023484,1569544,1025927,9.8,28713
2019-09-30 14:03:33,30025696,1569654,1025978,9.8,28714
2019-09-30 15:03:34,30027583,1569760,1026027,9.8,28715
2019-09-30 16:03:35,30029135,1569824,1026059,9.8,28715
2019-09-30 17:03:36,30030801,1569914,1026116,9.8,28716
2019-09-30 18:03:37,30032449,1569994,1026140,9.8,28716
2019-09-30 19:03:38,30034299,1570090,1026193,9.8,28716
2019-09-30 20:03:38,30036416,1570219,1026227,9.8,28718
2019-09-30 21:03:40,30038686,1570350,1026262,9.8,28719
2019-09-30 22:03:40,30040910,1570455,1026295,9.8,28719
2019-09-30 23:03:41,30043592,1570584,1026349,9.8,28719
2019-10-01 00:03:42,30046891,1570733,1026452,9.8,28721
2019-10-01 01:03:43,30050030,1570844,1026534,9.8,28722
2019-10-01 02:03:44,30052560,1570957,1026578,9.8,28724
2019-10-01 03:03:45,30054533,1571052,1026624,9.8,28725
2019-10-01 04:03:46,30055747,1571096,1026648,9.8,28726
2019-10-01 05:03:47,30056390,1571131,1026668,9.8,28726
2019-10-01 06:03:48,30056808,1571148,1026683,9.8,28726
2019-10-01 07:03:49,30057170,1571161,1026683,9.8,28726
2019-10-01 08:03:50,30057704,1571184,1026685,9.8,28726
2019-10-01 09:03:51,30058724,1571230,1026700,9.8,28726
2019-10-01 10:03:52,30060201,1571311,1026726,9.8,28726
2019-10-01 11:03:53,30061953,1571408,1026776,9.8,28726
2019-10-01 12:03:54,30063309,1571497,1026811,9.8,28729
2019-10-01 13:03:54,30065017,1571591,1026843,9.8,28731
2019-10-01 14:03:55,30067229,1571701,1026893,9.8,28733
2019-10-01 15:03:56,30069848,1571833,1026970,9.8,28735
2019-10-01 16:03:57,30072306,1571941,1027025,9.8,28736
2019-10-01 17:03:58,30074823,1572059,1027093,9.8,28736
2019-10-01 18:03:58,30077226,1572155,1027150,9.8,28737
2019-10-01 19:03:59,30079732,1572273,1027248,9.8,28737
2019-10-01 20:04:00,30082286,1572398,1027325,9.8,28739
2019-10-01 21:04:01,30084836,1572525,1027413,9.8,28739
2019-10-01 22:04:02,30087712,1572658,1027473,9.8,28739
2019-10-01 23:04:03,30091001,1572814,1027599,9.8,28743
2019-10-02 00:04:05,30094661,1572987,1027708,9.8,28746
2019-10-02 01:04:06,30098168,1573123,1027883,9.8,28747
2019-10-02 02:04:07,30101023,1573249,1027973,9.8,28747
2019-10-02 03:04:08,30103095,1573335,1028047,9.8,28749
2019-10-02 04:04:09,30104305,1573381,1028085,9.8,28749
2019-10-02 05:04:09,30105096,1573417,1028103,9.8,28749
2019-10-02 06:04:10,30105588,1573431,1028109,9.8,28750
2019-10-02 07:04:11,30105940,1573440,1028113,9.8,28750
2019-10-02 08:04:12,30106437,1573457,1028124,9.8,28751
2019-10-02 09:04:13,30107403,1573496,1028166,9.8,28751
2019-10-02 10:04:13,30108907,1573571,1028195,9.8,28751
2019-10-02 11:04:14,30111089,1573703,1028224,9.8,28751
2019-10-02 12:04:15,30113616,1573829,1028283,9.8,28753
2019-10-02 13:04:16,30116507,1573973,1028388,9.8,28754
2019-10-02 14:04:17,30119468,1574083,1028481,9.8,28756
2019-10-02 15:04:18,30122324,1574206,1028568,9.8,28756
2019-10-02 16:04:19,30125109,1574315,1028687,9.8,28761
2019-10-02 17:04:19,30127727,1574421,1028774,9.8,28762
2019-10-02 18:04:20,30130373,1574513,1028813,9.8,28762
2019-10-02 19:04:21,30133227,1574622,1028888,9.8,28762
2019-10-02 20:04:23,30136134,1574752,1029023,9.8,28764
2019-10-02 21:04:24,30139035,1574874,1029129,9.8,28764
2019-10-02 22:04:29,30141957,1575002,1029221,9.8,28765
2019-10-02 23:04:31,30145369,1575162,1029303,9.8,28767
2019-10-03 00:04:34,30149053,1575319,1029439,9.8,28768
2019-10-03 01:04:35,30152839,1575500,1029626,9.8,28768
2019-10-03 02:04:35,30155905,1575613,1029709,9.8,28768
2019-10-03 03:04:36,30158043,1575700,1029766,9.8,28768
2019-10-03 04:04:37,30159316,1575744,1029808,9.8,28768
2019-10-03 05:04:38,30160064,1575777,1029829,9.8,28768
2019-10-03 06:04:39,30160567,1575788,1029842,9.8,28769
2019-10-03 07:04:40,30160937,1575800,1029849,9.8,28769
2019-10-03 08:04:41,30161455,1575832,1029894,9.8,28769
2019-10-03 09:04:41,30162376,1575884,1029935,9.8,28769
2019-10-03 10:04:42,30163940,1575970,1029997,9.8,28771
2019-10-03 11:04:44,30166002,1576061,1030042,9.8,28771
2019-10-03 12:04:45,30168675,1576190,1030128,9.8,28773
2019-10-03 13:04:45,30171645,1576324,1030227,9.8,28773
2019-10-03 14:04:46,30174748,1576450,1030383,9.8,28776
2019-10-03 15:04:47,30178003,1576586,1030534,9.8,28779
2019-10-03 16:04:48,30180916,1576703,1030660,9.8,28783
2019-10-03 17:04:49,30183802,1576802,1030739,9.8,28783
2019-10-03 18:04:51,30186744,1576919,1030797,9.8,28784
2019-10-03 19:04:52,30189714,1577070,1030894,9.8,28786
2019-10-03 20:04:54,30192630,1577190,1031047,9.8,28789
2019-10-03 21:04:55,30195709,1577361,1031173,9.8,28791
2019-10-03 22:04:56,30198847,1577525,1031369,9.8,28795
2019-10-03 23:04:57,30202567,1577686,1031507,9.8,28795
2019-10-04 00:04:58,30206553,1577873,1031675,9.8,28795
2019-10-04 01:04:59,30210486,1578033,1031797,9.8,28809
2019-10-04 02:05:00,30213539,1578155,1031909,9.8,28812
2019-10-04 03:05:01,30215790,1578250,1031981,9.8,28812
2019-10-04 04:05:02,30217132,1578300,1032003,9.8,28817
2019-10-04 05:05:02,30217947,1578335,1032019,9.8,28817
2019-10-04 06:05:03,30218482,1578352,1032030,9.8,28817
2019-10-04 07:05:04,30218904,1578360,1032039,9.8,28818
2019-10-04 08:05:05,30219411,1578377,1032050,9.8,28818
2019-10-04 09:05:06,30220413,1578420,1032095,9.8,28818
2019-10-04 10:05:06,30221996,1578499,1032134,9.8,28819
2019-10-04 11:05:07,30224152,1578625,1032172,9.8,28821
2019-10-04 12:05:09,30226785,1578766,1032246,9.8,28822
2019-10-04 13:05:09,30229779,1578890,1032369,9.8,28825
2019-10-04 14:05:10,30233055,1579050,1032474,9.8,28829
2019-10-04 15:05:11,30236473,1579202,1032608,9.8,28830
2019-10-04 16:05:12,30239528,1579343,1032705,9.8,28834
2019-10-04 17:05:13,30242538,1579502,1032839,9.8,28834
2019-10-04 18:05:14,30245571,1579676,1032986,9.8,28837
2019-10-04 19:05:15,30248748,1579842,1033126,9.8,28837
2019-10-04 20:05:16,30251915,1580025,1033289,9.8,28841
2019-10-04 21:05:17,30255254,1580195,1033401,9.8,28847
2019-10-04 22:05:18,30258640,1580370,1033562,9.8,28848
2019-10-04 23:05:19,30262294,1580554,1033677,9.8,28851
2019-10-05 00:05:21,30266476,1580774,1033812,9.8,28851
2019-10-05 01:05:23,30270466,1580929,1033971,9.8,28858
2019-10-05 02:05:24,30273602,1581074,1034136,9.8,28860
2019-10-05 03:05:25,30275717,1581175,1034184,9.8,28862
2019-10-05 04:05:26,30277099,1581234,1034244,9.8,28863
2019-10-05 05:05:27,30277959,1581277,1034260,9.8,28864
2019-10-05 06:05:28,30278427,1581298,1034266,9.8,28865
2019-10-05 07:05:28,30278860,1581318,1034278,9.8,28865
2019-10-05 08:05:29,30279352,1581337,1034294,9.8,28866
2019-10-05 09:05:30,30280278,1581378,1034322,9.8,28867
2019-10-05 10:05:31,30281764,1581430,1034369,9.8,28867
2019-10-05 11:05:32,30283900,1581521,1034437,9.8,28868
2019-10-05 12:05:33,30286425,1581634,1034523,9.8,28869
2019-10-05 13:05:34,30289529,1581758,1034625,9.8,28869
2019-10-05 14:05:35,30292945,1581909,1034775,9.8,28873
2019-10-05 15:05:36,30296302,1582059,1034899,9.8,28873
2019-10-05 16:05:38,30299307,1582201,1035080,9.8,28880
2019-10-05 17:05:40,30302466,1582345,1035234,9.8,28881
2019-10-05 18:05:41,30305679,1582497,1035390,9.8,28884
2019-10-05 19:05:42,30308900,1582651,1035510,9.8,28885
2019-10-05 20:05:44,30312267,1582814,1035639,9.8,28887
2019-10-05 21:05:45,30315759,1583001,1035800,9.8,28891
2019-10-05 22:05:48,30319404,1583200,1035986,9.8,28891
2019-10-05 23:05:50,30323322,1583428,1036115,9.8,28891
2019-10-06 00:05:51,30327586,1583659,1036250,9.8,28898
2019-10-06 01:05:53,30331802,1583870,1036404,9.8,28903
2019-10-06 02:05:55,30335028,1584029,1036539,9.8,28907
2019-10-06 03:05:55,30337365,1584131,1036622,9.8,28908
2019-10-06 04:05:56,30338835,1584219,1036682,9.8,28908
2019-10-06 05:05:57,30339692,1584267,1036702,9.8,28909
2019-10-06 06:05:58,30340184,1584283,1036710,9.8,28910
2019-10-06 07:05:58,30340600,1584300,1036719,9.8,28911
2019-10-06 08:05:59,30341118,1584320,1036726,9.8,28912
2019-10-06 09:06:00,30342160,1584378,1036771,9.8,28913
2019-10-06 10:06:01,30343768,1584468,1036821,9.8,28913
2019-10-06 11:06:02,30346037,1584593,1036917,9.8,28913
2019-10-06 12:06:03,30348659,1584766,1036990,9.8,28914
2019-10-06 13:06:04,30351648,1584943,1037152,9.8,28919
2019-10-06 14:06:05,30354788,1585136,1037303,9.8,28922
2019-10-06 15:06:05,30358158,1585345,1037482,9.8,28923
2019-10-06 16:06:07,30361354,1585531,1037638,9.8,28930
2019-10-06 17:06:07,30364575,1585718,1037818,9.8,28933
2019-10-06 18:06:09,30367874,1585903,1037955,9.8,28937
2019-10-06 19:06:10,30371235,1586095,1038140,9.8,28938
2019-10-06 20:06:10,30374872,1586256,1038296,9.8,28942
2019-10-06 21:06:12,30378641,1586439,1038489,9.8,28948
2019-10-06 22:06:13,30382325,1586624,1038638,9.8,28951
2019-10-06 23:06:14,30386424,1586803,1038807,9.8,28952
2019-10-07 00:06:15,30390884,1586994,1039014,9.8,28955
2019-10-07 01:06:16,30395302,1587197,1039238,9.8,28960
2019-10-07 02:06:17,30398923,1587356,1039372,9.8,28963
2019-10-07 03:06:18,30401441,1587459,1039466,9.8,28965
2019-10-07 04:06:19,30403076,1587527,1039521,9.8,28966
2019-10-07 05:06:19,30404023,1587564,1039540,9.8,28966
2019-10-07 06:06:20,30404630,1587592,1039567,9.8,28968
2019-10-07 07:06:21,30405060,1587604,1039583,9.8,28968
2019-10-07 08:06:22,30405603,1587625,1039595,9.8,28968
2019-10-07 09:06:23,30406553,1587686,1039614,9.8,28969
2019-10-07 10:06:23,30408149,1587763,1039641,9.8,28969
2019-10-07 11:06:24,30410650,1587878,1039717,9.8,28970
2019-10-07 12:06:25,30413634,1588026,1039812,9.8,28971
2019-10-07 13:06:26,30416891,1588189,1039940,9.8,28976
2019-10-07 14:06:26,30420679,1588364,1040123,9.8,28977
2019-10-07 15:06:27,30424331,1588554,1040298,9.8,28981
2019-10-07 16:06:28,30427510,1588688,1040448,9.8,28982
2019-10-07 17:06:29,30430416,1588814,1040531,9.8,28987
2019-10-07 18:06:30,30433211,1588951,1040689,9.8,28988
2019-10-07 19:06:31,30436181,1589074,1040862,9.8,28990
2019-10-07 20:06:32,30439110,1589183,1040953,9.8,28994
