2019-09-26 02:02:24,2987.8万,156.3万,102.2万,9.8,28620人评
2019-10-07 21:06:32,30441866,1589326,1041064,9.8,28995
2019-10-07 22:06:34,30444797,1589479,1041189,9.8,28996
2019-10-07 23:06:35,30448184,1589645,1041377,9.8,28998
2019-10-08 00:06:36,30451804,1589817,1041594,9.8,29000
2019-10-08 01:06:37,30455515,1589996,1041702,9.8,29001
2019-10-08 02:06:38,30457981,1590128,1041777,9.8,29001
2019-10-08 03:06:39,30459480,1590200,1041813,9.8,29002
2019-10-08 04:06:40,30460489,1590253,1041847,9.8,29002
2019-10-08 05:06:41,30461074,1590286,1041862,9.8,29003
2019-10-08 06:06:41,30461574,1590306,1041872,9.8,29003
2019-10-08 07:06:42,30462023,1590322,1041880,9.8,29004
2019-10-08 08:06:43,30462449,1590333,1041890,9.8,29005
2019-10-08 09:06:44,30463045,1590372,1041897,9.8,29005
2019-10-08 10:06:44,30463786,1590412,1041912,9.8,29005
2019-10-08 11:06:45,30464706,1590454,1041930,9.8,29005
2019-10-08 12:06:46,30465830,1590512,1041947,9.8,29005
2019-10-08 13:06:47,30467222,1590580,1041967,9.8,29006
2019-10-08 14:06:48,30469859,1590691,1042062,9.8,29006
2019-10-08 15:06:49,30471765,1590780,1042131,9.8,29006
2019-10-08 16:06:50,30473162,1590840,1042191,9.8,29009
2019-10-08 17:06:50,30474570,1590904,1042215,9.8,29011
2019-10-08 18:06:51,30476060,1590992,1042264,9.8,29014
2019-10-08 19:06:52,30478079,1591078,1042295,9.8,29014
2019-10-08 20:06:53,30480349,1591179,1042343,9.8,29014
2019-10-08 21:06:53,30482620,1591305,1042406,9.8,29016
2019-10-08 22:06:55,30485224,1591442,1042488,9.8,29024
2019-10-08 23:06:56,30488303,1591581,1042559,9.8,29025
2019-10-09 00:06:57,30491934,1591745,1042648,9.8,29029
2019-10-09 01:06:58,30495561,1591932,1042790,9.8,29033
2019-10-09 02:06:58,30498159,1592051,1042852,9.8,29033
2019-10-09 03:06:59,30499677,1592128,1042885,9.8,29033
2019-10-09 04:07:00,30500428,1592159,1042918,9.8,29033
2019-10-09 05:07:01,30500885,1592183,1042937,9.8,29036
2019-10-09 06:07:02,30501222,1592193,1042943,9.8,29036
2019-10-09 07:07:03,30501507,1592202,1042947,9.8,29037
2019-10-09 08:07:04,30501889,1592218,1042959,9.8,29037
2019-10-09 09:07:04,30502470,1592260,1042966,9.8,29037
2019-10-09 10:07:05,30503110,1592291,1042985,9.8,29037
2019-10-09 11:07:06,30503977,1592331,1042999,9.8,29037
2019-10-09 12:07:07,30505000,1592390,1043009,9.8,29037
2019-10-09 13:07:08,30506411,1592450,1043027,9.8,29037
2019-10-09 14:07:09,30509142,1592555,1043084,9.8,29037
2019-10-09 15:07:10,30511180,1592644,1043147,9.8,29037
2019-10-09 16:07:12,30512588,1592719,1043179,9.8,29040
2019-10-09 17:07:13,30513943,1592772,1043199,9.8,29040
2019-10-09 18:07:14,30515473,1592828,1043248,9.8,29040
2019-10-09 19:07:16,30517395,1592902,1043287,9.8,29045
2019-10-09 20:07:17,30519629,1593002,1043353,9.8,29047
2019-10-09 21:07:18,30521911,1593116,1043418,9.8,29050
2019-10-09 22:07:20,30524431,1593238,1043541,9.8,29050
2019-10-09 23:07:21,30527218,1593373,1043648,9.8,29050
2019-10-10 00:07:22,30530677,1593525,1043764,9.8,29056
2019-10-10 01:07:23,30533899,1593695,1043889,9.8,29056
2019-10-10 02:07:24,30536368,1593818,1043956,9.8,29062
2019-10-10 03:07:25,30537806,1593886,1044000,9.8,29064
2019-10-10 04:07:25,30538556,1593904,1044031,9.8,29067
2019-10-10 05:07:26,30539031,1593920,1044049,9.8,29067
2019-10-10 06:07:27,30539337,1593937,1044058,9.8,29067
2019-10-10 07:07:28,30539613,1593948,1044063,9.8,29067
2019-10-10 08:07:29,30540015,1593975,1044066,9.8,29067
2019-10-10 09:07:30,30540548,1594004,1044073,9.8,29067
2019-10-10 10:07:31,30541222,1594046,1044082,9.8,29068
2019-10-10 11:07:32,30542037,1594105,1044093,9.8,29069
2019-10-10 12:07:33,30543111,1594169,1044115,9.8,29069
2019-10-10 13:07:34,30544566,1594239,1044139,9.8,29069
2019-10-10 14:07:35,30547155,1594357,1044231,9.8,29072
2019-10-10 15:07:36,30549038,1594458,1044290,9.8,29074
2019-10-10 16:07:37,30550188,1594505,1044342,9.8,29075
2019-10-10 17:07:38,30551485,1594576,1044396,9.8,29078
2019-10-10 18:07:39,30552958,1594662,1044434,9.8,29080
2019-10-10 19:07:40,30554741,1594760,1044484,9.8,29081
2019-10-18 15:09:32,30835230,1606613,1052307,9.8,29291
2019-10-18 16:09:33,30836612,1606680,1052340,9.8,29292
2019-10-18 17:09:33,30838129,1606760,1052365,9.8,29292
2019-10-18 18:09:34,30839865,1606872,1052398,9.8,29293
2019-10-18 19:09:34,30841891,1606978,1052435,9.8,29294
2019-10-18 20:09:34,30844022,1607084,1052490,9.8,29297
2019-10-18 21:09:34,30846359,1607190,1052581,9.8,29297
2019-10-18 22:09:35,30848787,1607308,1052634,9.8,29302
2019-10-18 23:09:35,30851376,1607445,1052686,9.8,29302
2019-10-19 00:09:35,30854496,1607599,1052739,9.8,29306
2019-10-19 01:09:35,30857556,1607738,1052824,9.8,29306
2019-10-19 02:09:36,30860126,1607856,1052917,9.8,29306
2019-10-19 03:09:36,30861708,1607906,1052993,9.8,29310
2019-10-19 04:09:36,30862756,1607959,1053008,9.8,29311
2019-10-19 05:09:36,30863380,1607971,1053012,9.8,29311
2019-10-19 06:09:37,30863780,1607988,1053016,9.8,29311
2019-10-19 07:09:37,30864080,1607994,1053017,9.8,29311
2019-10-19 08:09:37,30864529,1608011,1053026,9.8,29311
2019-10-19 09:09:37,30865265,1608041,1053046,9.8,29312
2019-10-19 10:09:37,30866387,1608099,1053063,9.8,29313
2019-10-19 11:09:38,30868124,1608182,1053105,9.8,29313
2019-10-19 12:09:38,30869991,1608282,1053151,9.8,29314
2019-10-19 13:09:39,30872278,1608392,1053192,9.8,29315
2019-10-19 14:09:39,30875065,1608526,1053278,9.8,29321
2019-10-19 15:09:39,30877687,1608617,1053337,9.8,29322
2019-10-19 16:09:40,30880050,1608739,1053406,9.8,29324
2019-10-19 17:09:40,30882313,1608824,1053480,9.8,29324
2019-10-19 18:09:40,30884713,1608956,1053542,9.8,29329
2019-10-19 19:09:40,30887196,1609071,1053588,9.8,29331
2019-10-19 20:09:41,30889841,1609193,1053655,9.8,29335
2019-10-19 21:09:41,30892472,1609331,1053779,9.8,29336
2019-10-19 22:09:41,30895075,1609444,1053864,9.8,29337
2019-10-19 23:09:41,30898168,1609583,1053972,9.8,29341
2019-10-20 00:09:42,30901510,1609746,1054077,9.8,29343
2019-10-20 01:09:42,30904725,1609901,1054168,9.8,29346
2019-10-20 02:09:42,30907146,1610011,1054256,9.8,29347
2019-10-20 03:09:42,30908768,1610081,1054290,9.8,29347
2019-10-20 04:09:42,30910025,1610130,1054401,9.8,29347
2019-10-20 05:09:43,30910812,1610167,1054448,9.8,29351
2019-10-20 06:09:43,30911271,1610180,1054454,9.8,29351
2019-10-20 07:09:43,30911610,1610195,1054457,9.8,29351
2019-10-20 08:09:44,30911995,1610205,1054462,9.8,29351
2019-10-20 09:09:44,30912683,1610229,1054476,9.8,29351
2019-10-20 10:09:44,30913886,1610297,1054499,9.8,29351
2019-10-20 11:09:44,30915703,1610379,1054555,9.8,29351
2019-10-20 12:09:45,30917905,1610470,1054659,9.8,29353
2019-10-20 13:09:45,30920586,1610580,1054736,9.8,29355
2019-10-20 14:09:45,30923569,1610710,1054812,9.8,29356
2019-10-20 15:09:45,30926345,1610829,1054878,9.8,29358
2019-10-20 16:09:46,30928853,1610913,1054936,9.8,29359
2019-10-20 17:09:46,30931281,1611008,1054995,9.8,29359
2019-10-20 18:09:47,30933705,1611076,1055054,9.8,29359
2019-10-20 19:09:48,30936060,1611165,1055139,9.8,29362
2019-10-20 20:09:49,30938513,1611234,1055202,9.8,29363
2019-10-20 21:09:49,30940856,1611336,1055261,9.8,29365
2019-10-20 22:09:49,30943116,1611440,1055326,9.8,29367
2019-10-20 23:09:49,30945890,1611568,1055372,9.8,29367
2019-10-21 00:09:50,30948927,1611679,1055490,9.8,29370
2019-10-21 01:09:50,30951879,1611808,1055540,9.8,29371
2019-10-21 02:09:50,30953920,1611884,1055567,9.8,29372
2019-10-21 03:09:50,30955160,1611937,1055583,9.8,29372
2019-10-21 04:09:51,30955977,1611969,1055600,9.8,29372
2019-10-21 05:09:51,30956480,1611990,1055612,9.8,29372
2019-10-21 06:09:51,30956845,1612004,1055615,9.8,29372
2019-10-21 07:09:51,30957133,1612012,1055619,9.8,29373
2019-10-21 08:09:52,30957515,1612020,1055628,9.8,29374
2019-10-21 09:09:52,30958046,1612037,1055632,9.8,29375
2019-10-21 10:09:52,30958765,1612064,1055640,9.8,29375
2019-10-21 11:09:52,30959548,1612102,1055650,9.8,29375
2019-10-21 12:09:53,30960540,1612150,1055669,9.8,29375
2019-10-21 13:09:53,30961827,1612196,1055697,9.8,29376
2019-10-21 14:09:53,30964168,1612265,1055747,9.8,29376
2019-10-21 15:09:54,30965730,1612325,1055784,9.8,29380
2019-10-21 16:09:54,30966734,1612355,1055819,9.8,29380
2019-10-21 17:09:54,30967768,1612392,1055849,9.8,29382
2019-10-21 18:09:54,30969038,1612435,1055868,9.8,29384
2019-10-21 19:09:54,30970724,1612488,1055891,9.8,29388
2019-10-21 20:09:55,30972839,1612580,1055949,9.8,29388
2019-10-21 21:09:55,30974981,1612693,1055998,9.8,29391
2019-10-21 22:09:55,30977329,1612795,1056059,9.8,29391
2019-10-21 23:09:55,30980025,1612897,1056157,9.8,29395
2019-10-22 00:09:56,30983440,1613055,1056246,9.8,29397
2019-10-22 01:09:56,30986559,1613195,1056364,9.8,29398
2019-10-22 02:09:57,30988802,1613296,1056429,9.8,29398
2019-10-22 03:09:57,30990187,1613332,1056451,9.8,29400
2019-10-22 04:00:12,30990876,1613355,1056464,9.8,29402
2019-10-22 05:00:19,30991404,1613381,1056486,9.8,29402
2019-10-22 06:00:25,30991767,1613392,1056497,9.8,29402
2019-10-22 07:00:31,30992066,1613398,1056504,9.8,29402
2019-10-22 08:00:38,30992420,1613416,1056508,9.8,29403
2019-10-22 09:00:44,30992925,1613443,1056523,9.8,29403
2019-10-22 10:00:50,30993615,1613480,1056538,9.8,29403
2019-10-22 11:00:56,30994434,1613523,1056555,9.8,29403
2019-10-22 12:01:03,30995420,1613575,1056574,9.8,29403
2019-10-22 13:01:09,30996715,1613634,1056590,9.8,29403
2019-10-22 14:01:15,30999185,1613709,1056647,9.8,29405
2019-10-22 15:01:21,31000803,1613797,1056681,9.8,29405
2019-10-22 16:01:28,31001985,1613837,1056697,9.8,29406
2019-10-22 17:01:34,31003162,1613879,1056716,9.8,29406
2019-10-22 18:01:40,31004434,1613931,1056752,9.8,29406
2019-10-22 19:01:46,31005979,1613987,1056793,9.8,29406
2019-10-22 20:01:53,31007892,1614077,1056857,9.8,29406
2019-10-22 21:01:59,31009899,1614153,1056901,9.8,29408
2019-10-22 22:02:05,31011946,1614242,1056941,9.8,29413
2019-10-22 23:02:12,31014465,1614345,1056997,9.8,29414
2019-10-23 00:02:18,31017736,1614492,1057092,9.8,29416
2019-10-23 01:02:24,31020956,1614626,1057203,9.8,29422
2019-10-23 02:02:30,31023354,1614726,1057269,9.8,29422
2019-10-23 03:02:36,31024793,1614781,1057337,9.8,29425
2019-10-23 10:24:44,31028525,1614899,1057445,9.8,29427
2019-10-23 11:24:50,31029372,1614932,1057487,9.8,29428
2019-10-23 12:24:56,31030346,1614970,1057515,9.8,29430
2019-10-23 13:25:03,31031981,1615021,1057555,9.8,29430
2019-10-23 14:25:09,31033931,1615103,1057637,9.8,29430
2019-10-23 15:25:15,31035219,1615170,1057674,9.8,29430
2019-10-23 16:25:21,31036298,1615208,1057709,9.8,29431
2019-10-23 17:25:27,31037433,1615258,1057756,9.8,29433
2019-10-23 18:25:34,31038891,1615308,1057787,9.8,29433
2019-10-23 19:25:40,31040673,1615364,1057815,9.8,29433
2019-10-23 20:25:46,31042484,1615435,1057859,9.8,29433
2019-10-23 21:25:52,31044354,1615518,1057889,9.8,29435
2019-10-23 22:25:59,31046474,1615607,1057935,9.8,29437
2019-10-23 23:26:05,31048913,1615719,1057973,9.8,29438
2019-10-24 00:26:12,31051749,1615842,1058066,9.8,29440
2019-10-24 01:26:18,31054187,1615952,1058128,9.8,29442
2019-10-24 02:26:24,31056013,1616010,1058155,9.8,29442
2019-10-24 03:26:31,31057151,1616037,1058187,9.8,29442
2019-10-24 04:26:37,31057745,1616062,1058197,9.8,29443
2019-10-24 05:26:44,31058141,1616078,1058204,9.8,29444
2019-10-24 06:26:50,31058397,1616092,1058208,9.8,29445
2019-10-24 07:26:57,31058651,1616106,1058211,9.8,29445
2019-10-24 08:27:03,31059024,1616118,1058214,9.8,29445
2019-10-24 09:27:09,31059546,1616137,1058217,9.8,29445
2019-10-24 10:27:15,31060180,1616172,1058221,9.8,29445
2019-10-24 11:27:22,31060999,1616204,1058239,9.8,29445
2019-10-24 12:27:28,31061883,1616241,1058271,9.8,29445
2019-10-24 13:27:34,31063380,1616299,1058295,9.8,29446
2019-10-24 14:27:40,31065329,1616377,1058365,9.8,29449
2019-10-24 15:27:47,31066653,1616420,1058409,9.8,29449
2019-10-24 16:27:53,31067716,1616473,1058435,9.8,29449
2019-10-24 17:27:59,31068810,1616512,1058456,9.8,29451
2019-10-24 18:28:06,31070054,1616560,1058481,9.8,29452
2019-10-24 19:28:12,31071602,1616621,1058531,9.8,29453
2019-10-24 20:28:18,31073327,1616689,1058588,9.8,29454
2019-10-24 21:28:25,31075135,1616759,1058631,9.8,29455
2019-10-24 22:28:31,31077253,1616843,1058668,9.8,29455
2019-10-24 23:28:37,31079683,1616954,1058724,9.8,29457
2019-10-25 00:28:43,31082585,1617059,1058793,9.8,29459
2019-10-25 01:28:50,31085206,1617170,1058857,9.8,29461
2019-10-25 02:28:56,31087031,1617262,1058900,9.8,29463
2019-10-25 03:29:02,31088045,1617304,1058923,9.8,29463
2019-10-25 04:29:08,31088646,1617323,1058934,9.8,29463
2019-10-25 05:29:15,31089041,1617334,1058951,9.8,29466
2019-10-25 06:29:21,31089305,1617341,1058959,9.8,29467
2019-10-25 07:29:27,31089605,1617361,1058962,9.8,29467
2019-10-25 08:29:33,31090031,1617377,1058972,9.8,29467
2019-10-25 09:29:40,31090559,1617408,1058991,9.8,29467
2019-10-25 10:29:46,31091265,1617445,1059011,9.8,29467
2019-10-25 11:29:52,31092038,1617494,1059043,9.8,29469
2019-10-25 12:29:58,31093035,1617528,1059100,9.8,29469
2019-10-25 13:30:05,31094538,1617575,1059135,9.8,29470
2019-10-25 14:30:11,31096463,1617642,1059199,9.8,29470
2019-10-25 15:30:17,31097812,1617699,1059257,9.8,29475
2019-10-25 16:30:23,31099045,1617757,1059294,9.8,29475
2019-10-25 17:30:30,31100312,1617799,1059326,9.8,29477
2019-10-25 18:30:36,31101814,1617850,1059356,9.8,29477
2019-10-25 19:30:42,31103709,1617933,1059391,9.8,29478
2019-10-25 20:30:48,31105936,1618015,1059442,9.8,29479
2019-10-25 21:30:55,31108085,1618109,1059513,9.8,29482
2019-10-25 22:31:01,31110499,1618207,1059595,9.8,29482
2019-10-25 23:31:07,31113295,1618330,1059659,9.8,29487
2019-10-26 00:31:13,31116208,1618459,1059721,9.8,29489
2019-10-26 01:31:20,31118921,1618567,1059780,9.8,29489
2019-10-26 02:31:26,31121095,1618655,1059816,9.8,29491
2019-10-26 03:31:32,31122423,1618706,1059854,9.8,29492
2019-10-26 04:31:38,31123307,1618749,1059880,9.8,29493
2019-10-26 05:31:45,31123789,1618765,1059894,9.8,29493
2019-10-26 06:31:51,31124104,1618777,1059897,9.8,29494
2019-10-26 07:31:57,31124405,1618783,1059903,9.8,29494
2019-10-26 08:32:03,31124886,1618804,1059908,9.8,29494
2019-10-26 09:32:10,31125612,1618834,1059945,9.8,29494
2019-10-26 10:32:16,31126801,1618898,1059970,9.8,29494
2019-10-26 11:32:22,31128255,1618949,1059995,9.8,29495
2019-10-26 12:32:29,31129975,1619009,1060035,9.8,29495
2019-10-26 13:32:35,31132214,1619086,1060102,9.8,29499
2019-10-26 14:32:41,31134676,1619201,1060145,9.8,29499
2019-10-26 15:32:47,31136744,1619293,1060248,9.8,29507
2019-10-26 16:32:54,31138758,1619364,1060299,9.8,29508
2019-10-26 17:33:00,31140906,1619461,1060343,9.8,29511
2019-10-26 18:33:07,31143135,1619561,1060411,9.8,29520
2019-10-26 19:33:13,31145396,1619657,1060501,9.8,29521
2019-10-26 20:33:19,31147522,1619778,1060574,9.8,29522
2019-10-26 21:33:26,31150417,1619920,1060685,9.8,29526
2019-10-26 22:33:32,31152900,1620042,1060769,9.8,29530
2019-10-26 23:33:38,31156606,1620247,1060900,9.8,29531
2019-10-27 00:33:44,31160105,1620438,1060987,9.8,29536
2019-10-27 11:23:55,31173951,1621049,1061344,9.8,29545
2019-10-27 12:24:01,31176167,1621145,1061411,9.8,29546
2019-10-27 13:24:08,31179286,1621284,1061510,9.8,29546
2019-10-27 13:58:12,31180773,1621352,1061561,9.8,29549
2019-10-27 14:58:18,31183770,1621477,1061626,9.8,29550
2019-10-27 15:58:24,31186432,1621599,1061680,9.8,29550
2019-10-27 16:58:31,31189208,1621690,1061810,9.8,29550
2019-10-27 17:58:37,31191855,1621804,1061890,9.8,29551
2019-10-27 18:58:44,31194362,1621919,1061971,9.8,29554
2019-10-27 19:58:50,31196860,1622016,1062023,9.8,29554
2019-10-27 20:58:56,31199107,1622102,1062068,9.8,29555
2019-10-27 21:59:02,31201383,1622193,1062127,9.8,29555
2019-10-27 22:59:09,31203896,1622311,1062220,9.8,29558
2019-10-27 23:59:15,31206867,1622443,1062339,9.8,29560
2019-10-28 00:59:21,31210077,1622585,1062420,9.8,29564
2019-10-28 01:59:27,31212394,1622680,1062463,9.8,29566
2019-10-28 02:59:34,31213734,1622744,1062516,9.8,29567
