2019-09-26 02:02:24,2987.8万,156.3万,102.2万,9.8,28620人评
2019-10-28 03:59:40,31214630,1622784,1062540,9.8,29568
2019-10-28 04:59:46,31215240,1622800,1062557,9.8,29568
2019-10-28 05:59:52,31215679,1622813,1062562,9.8,29568
2019-10-28 06:59:59,31216003,1622818,1062566,9.8,29568
2019-10-28 08:00:05,31216388,1622834,1062572,9.8,29568
2019-10-28 09:00:11,31216902,1622859,1062583,9.8,29570
2019-10-28 10:00:17,31217480,1622893,1062598,9.8,29570
2019-10-28 11:00:23,31218275,1622939,1062607,9.8,29570
2019-10-28 12:00:30,31219152,1622986,1062615,9.8,29571
2019-10-28 13:00:36,31220436,1623052,1062636,9.8,29571
2019-10-28 14:00:42,31222841,1623140,1062762,9.8,29571
2019-10-28 15:00:48,31224630,1623243,1062827,9.8,29574
2019-10-28 16:00:55,31225920,1623308,1062876,9.8,29574
2019-10-28 17:01:01,31227276,1623366,1062889,9.8,29575
2019-10-28 18:01:07,31228680,1623436,1062898,9.8,29577
2019-10-28 19:01:14,31230426,1623488,1062924,9.8,29578
2019-10-28 20:01:20,31232576,1623575,1062975,9.8,29579
2019-10-28 21:01:26,31234736,1623659,1063030,9.8,29583
2019-10-28 22:01:32,31237040,1623752,1063096,9.8,29583
2019-10-28 23:01:38,31239753,1623882,1063177,9.8,29586
2019-10-29 00:01:45,31243096,1624039,1063268,9.8,29586
2019-10-29 01:01:51,31246422,1624178,1063396,9.8,29592
2019-10-29 02:01:57,31248837,1624280,1063455,9.8,29594
2019-10-29 03:02:03,31250358,1624341,1063480,9.8,29596
2019-10-29 04:02:10,31251184,1624372,1063498,9.8,29596
2019-10-29 05:02:16,31251717,1624397,1063506,9.8,29596
2019-10-29 06:02:22,31252135,1624407,1063511,9.8,29597
2019-10-29 07:02:28,31252458,1624413,1063514,9.8,29597
2019-10-29 08:02:35,31252851,1624424,1063514,9.8,29597
2019-10-29 09:02:41,31253374,1624460,1063517,9.8,29597
2019-10-29 10:02:47,31254130,1624503,1063522,9.8,29597
2019-10-29 11:02:53,31254958,1624546,1063532,9.8,29597
2019-10-29 12:02:59,31255957,1624592,1063554,9.8,29597
2019-10-29 13:03:06,31257250,1624634,1063581,9.8,29600
2019-10-29 14:03:12,31259579,1624728,1063616,9.8,29600
2019-10-29 15:03:18,31261254,1624815,1063661,9.8,29603
2019-10-29 16:03:24,31262445,1624878,1063672,9.8,29606
2019-10-29 17:03:31,31263738,1624921,1063690,9.8,29606
2019-10-29 18:03:37,31265078,1624969,1063714,9.8,29606
2019-10-29 19:03:43,31266766,1625047,1063761,9.8,29606
2019-10-29 20:03:49,31268747,1625134,1063803,9.8,29606
2019-10-29 21:03:56,31270767,1625225,1063843,9.8,29606
2019-10-29 22:04:02,31273023,1625321,1063898,9.8,29614
2019-10-29 23:04:08,31275643,1625440,1063945,9.8,29614
2019-10-30 00:04:14,31279135,1625612,1064012,9.8,29621
2019-10-30 01:04:21,31282807,1625815,1064087,9.8,29621
2019-10-30 02:04:27,31285468,1625969,1064133,9.8,29632
2019-10-30 03:04:33,31287086,1626043,1064161,9.8,29636
2019-10-30 04:04:39,31288002,1626086,1064190,9.8,29636
2019-10-30 05:04:46,31288531,1626114,1064202,9.8,29636
2019-10-30 06:04:52,31288875,1626131,1064207,9.8,29636
2019-10-30 07:04:58,31289181,1626148,1064209,9.8,29636
2019-10-30 08:05:04,31289601,1626189,1064209,9.8,29637
2019-10-30 09:05:10,31290233,1626233,1064227,9.8,29637
2019-10-30 10:05:17,31291188,1626311,1064241,9.8,29638
2019-10-30 11:05:23,31292252,1626397,1064255,9.8,29638
2019-10-30 12:05:29,31293463,1626491,1064272,9.8,29639
2019-10-30 13:05:36,31295188,1626606,1064292,9.8,29640
2019-10-30 14:05:42,31297770,1626747,1064316,9.8,29642
2019-10-30 15:05:48,31299716,1626837,1064341,9.8,29643
2019-10-30 16:05:54,31301077,1626908,1064364,9.8,29646
2019-10-30 17:06:01,31302402,1626978,1064384,9.8,29646
2019-10-30 18:06:07,31303902,1627074,1064421,9.8,29648
2019-10-30 19:06:13,31305784,1627187,1064460,9.8,29652
2019-10-30 20:06:19,31308001,1627300,1064517,9.8,29653
2019-10-30 21:06:26,31310129,1627436,1064563,9.8,29654
2019-10-30 22:06:32,31312614,1627562,1064622,9.8,29654
2019-10-30 23:06:39,31315280,1627691,1064659,9.8,29655
2019-10-31 00:06:45,31318445,1627841,1064738,9.8,29655
2019-10-31 01:06:51,31321457,1628006,1064807,9.8,29659
2019-10-31 02:06:57,31323616,1628114,1064844,9.8,29661
2019-10-31 03:07:03,31324956,1628175,1064858,9.8,29661
2019-10-31 04:07:10,31325758,1628208,1064884,9.8,29661
2019-10-31 05:07:16,31326253,1628224,1064891,9.8,29661
2019-10-31 06:07:22,31326579,1628234,1064895,9.8,29661
2019-10-31 07:07:28,31326852,1628242,1064895,9.8,29661
2019-10-31 08:07:35,31327171,1628258,1064901,9.8,29661
2019-10-31 09:07:41,31327697,1628281,1064903,9.8,29662
2019-10-31 10:07:47,31328329,1628302,1064915,9.8,29662
2019-10-31 11:07:53,31329238,1628348,1064932,9.8,29662
2019-10-31 12:08:00,31330191,1628380,1064943,9.8,29664
2019-10-31 23:07:54,31348979,1629229,1065329,9.8,29678
2019-11-01 00:08:00,31351971,1629378,1065390,9.8,29679
2019-11-01 03:26:10,31358747,1629676,1065530,9.8,29690
2019-11-01 03:37:30,31358905,1629683,1065531,9.8,29690
2019-11-01 04:37:43,31359568,1629714,1065537,9.8,29691
2019-11-01 05:37:56,31359951,1629725,1065538,9.8,29691
2019-11-01 06:38:09,31360209,1629735,1065540,9.8,29691
2019-11-01 07:38:21,31360499,1629747,1065547,9.8,29692
2019-11-01 08:38:34,31360927,1629771,1065562,9.8,29692
2019-11-01 09:38:47,31361504,1629806,1065579,9.8,29692
2019-11-01 10:38:59,31362306,1629833,1065601,9.8,29693
2019-11-01 11:39:12,31363266,1629878,1065633,9.8,29694
2019-11-01 12:39:25,31364456,1629934,1065665,9.8,29695
2019-11-01 13:39:37,31366385,1630002,1065704,9.8,29696
2019-11-01 14:39:50,31368394,1630102,1065746,9.8,29698
2019-11-01 15:40:03,31369684,1630163,1065763,9.8,29698
2019-11-01 16:40:15,31370940,1630217,1065777,9.8,29698
2019-11-01 17:40:28,31372259,1630287,1065792,9.8,29699
2019-11-01 18:40:41,31373864,1630364,1065809,9.8,29700
2019-11-01 19:40:54,31375913,1630462,1065835,9.8,29701
2019-11-01 20:41:06,31378359,1630552,1065882,9.8,29701
2019-11-01 21:41:19,31380818,1630682,1065939,9.8,29704
2019-11-01 22:41:31,31383230,1630795,1065980,9.8,29704
2019-11-01 23:41:44,31386486,1630956,1066065,9.8,29707
2019-11-02 00:41:56,31389698,1631091,1066155,9.8,29711
2019-11-02 01:42:09,31392952,1631218,1066221,9.8,29711
2019-11-02 02:42:22,31395229,1631316,1066252,9.8,29713
2019-11-02 03:42:35,31396608,1631370,1066273,9.8,29714
2019-11-02 04:42:47,31397469,1631408,1066304,9.8,29714
2019-11-02 05:43:00,31397971,1631424,1066313,9.8,29715
2019-11-02 06:43:13,31398362,1631434,1066316,9.8,29715
2019-11-02 07:43:26,31398719,1631448,1066321,9.8,29715
2019-11-02 08:43:38,31399414,1631481,1066329,9.8,29716
2019-11-02 09:43:51,31400484,1631528,1066341,9.8,29716
2019-11-02 10:44:04,31402000,1631594,1066389,9.8,29716
2019-11-02 11:44:16,31403898,1631681,1066414,9.8,29716
2019-11-02 12:44:29,31406055,1631779,1066454,9.8,29716
2019-11-02 13:44:41,31408742,1631894,1066487,9.8,29719
2019-11-02 14:44:54,31411608,1632020,1066566,9.8,29721
2019-11-02 15:45:06,31414125,1632140,1066646,9.8,29728
2019-11-02 16:45:19,31416444,1632229,1066687,9.8,29732
2019-11-02 17:45:32,31418690,1632338,1066716,9.8,29735
2019-11-02 18:45:44,31421096,1632437,1066761,9.8,29737
2019-11-02 19:45:57,31423898,1632576,1066825,9.8,29740
2019-11-02 20:46:09,31426444,1632700,1066880,9.8,29740
2019-11-02 21:46:22,31429011,1632836,1066937,9.8,29748
2019-11-02 22:46:34,31431762,1633005,1067017,9.8,29749
2019-11-02 23:46:47,31434806,1633144,1067074,9.8,29749
2019-11-03 00:46:59,31438655,1633301,1067201,9.8,29749
2019-11-03 01:47:12,31441924,1633449,1067257,9.8,29756
2019-11-03 02:47:24,31444346,1633548,1067299,9.8,29759
2019-11-03 03:47:37,31446068,1633618,1067324,9.8,29762
2019-11-03 04:47:49,31447073,1633642,1067343,9.8,29763
2019-11-03 05:48:02,31447679,1633657,1067346,9.8,29763
2019-11-03 06:48:15,31448069,1633668,1067349,9.8,29764
2019-11-03 07:48:28,31448467,1633681,1067352,9.8,29766
2019-11-03 08:48:41,31449087,1633698,1067353,9.8,29768
2019-11-03 09:48:53,31450216,1633740,1067378,9.8,29769
2019-11-03 10:49:06,31451990,1633827,1067410,9.8,29769
2019-11-03 11:49:19,31454192,1633903,1067437,9.8,29770
2019-11-03 12:49:32,31456811,1634029,1067490,9.8,29770
2019-11-03 13:49:45,31460140,1634157,1067592,9.8,29772
2019-11-03 14:49:57,31463489,1634316,1067642,9.8,29774
2019-11-03 15:50:10,31466444,1634426,1067713,9.8,29778
2019-11-03 16:50:22,31469338,1634560,1067792,9.8,29779
2019-11-03 17:50:35,31472089,1634676,1067916,9.8,29781
2019-11-03 18:50:48,31475115,1634812,1068042,9.8,29781
2019-11-03 19:51:00,31477995,1634957,1068109,9.8,29784
2019-11-03 20:51:13,31480503,1635076,1068192,9.8,29784
2019-11-03 21:51:26,31483055,1635199,1068286,9.8,29790
2019-11-03 22:51:38,31485790,1635311,1068392,9.8,29793
2019-11-03 23:51:51,31488730,1635437,1068514,9.8,29794
2019-11-04 00:52:04,31492636,1635611,1068612,9.8,29797
2019-11-04 01:52:16,31495722,1635765,1068685,9.8,29798
2019-11-04 02:52:29,31497762,1635864,1068710,9.8,29800
2019-11-04 03:52:42,31499012,1635911,1068745,9.8,29803
2019-11-04 04:52:54,31499784,1635931,1068757,9.8,29803
2019-11-04 05:53:07,31500261,1635948,1068782,9.8,29803
2019-11-04 06:53:19,31500662,1635956,1068806,9.8,29805
2019-11-04 07:53:32,31501085,1635972,1068809,9.8,29805
2019-11-04 08:53:45,31501684,1636004,1068819,9.8,29805
2019-11-04 09:53:57,31502374,1636028,1068825,9.8,29805
2019-11-04 10:54:10,31503373,1636084,1068841,9.8,29805
2019-11-04 11:54:22,31504471,1636149,1068856,9.8,29805
2019-11-04 12:54:35,31506020,1636207,1068870,9.8,29805
2019-11-04 13:54:47,31508654,1636307,1068899,9.8,29809
2019-11-04 14:55:00,31510832,1636404,1068968,9.8,29811
2019-11-04 15:55:13,31512396,1636463,1068987,9.8,29814
2019-11-04 16:55:25,31513882,1636531,1069025,9.8,29816
2019-11-04 17:55:38,31515500,1636622,1069042,9.8,29817
2019-11-04 18:55:51,31517506,1636685,1069090,9.8,29817
2019-11-04 19:56:03,31520008,1636815,1069135,9.8,29819
2019-11-04 20:56:16,31522679,1636937,1069221,9.8,29819
2019-11-04 21:56:29,31525492,1637066,1069300,9.8,29825
2019-11-04 22:56:41,31528821,1637225,1069396,9.8,29828
2019-11-04 23:56:54,31532720,1637400,1069525,9.8,29828
2019-11-05 00:57:06,31536610,1637581,1069614,9.8,29832
2019-11-05 01:57:19,31539732,1637733,1069699,9.8,29834
2019-11-05 02:57:32,31541483,1637832,1069744,9.8,29835
2019-11-05 03:57:44,31542634,1637871,1069758,9.8,29835
2019-11-05 04:57:57,31543337,1637904,1069770,9.8,29836
2019-11-05 05:58:10,31543740,1637915,1069774,9.8,29836
2019-11-05 06:58:22,31544091,1637931,1069784,9.8,29837
2019-11-05 07:58:35,31544495,1637945,1069794,9.8,29837
2019-11-05 08:58:48,31545117,1637979,1069798,9.8,29838
2019-11-05 09:59:00,31545967,1638012,1069815,9.8,29839
2019-11-05 10:59:13,31546978,1638080,1069837,9.8,29841
2019-11-05 11:59:25,31548143,1638125,1069858,9.8,29841
2019-11-05 12:59:38,31549814,1638188,1069879,9.8,29843
2019-11-05 13:59:50,31552768,1638291,1069925,9.8,29845
2019-11-05 15:00:03,31554935,1638388,1069975,9.8,29849
2019-11-05 16:00:15,31556432,1638441,1069986,9.8,29850
2019-11-05 17:00:28,31557885,1638507,1070005,9.8,29852
2019-11-05 18:00:40,31559595,1638606,1070044,9.8,29856
2019-11-05 19:00:53,31561688,1638684,1070092,9.8,29856
2019-11-05 20:01:06,31564310,1638817,1070144,9.8,29858
2019-11-05 21:01:18,31566872,1638922,1070211,9.8,29861
2019-11-05 22:01:32,31569445,1639044,1070280,9.8,29866
2019-11-05 23:01:44,31572739,1639182,1070341,9.8,29866
2019-11-06 00:01:57,31576623,1639357,1070444,9.8,29867
2019-11-06 01:02:09,31581009,1639545,1070559,9.8,29869
2019-11-06 02:02:22,31584063,1639643,1070652,9.8,29869
2019-11-06 03:02:35,31585873,1639717,1070682,9.8,29870
2019-11-06 04:02:48,31586881,1639762,1070704,9.8,29870
2019-11-06 05:03:00,31587501,1639794,1070716,9.8,29871
2019-11-06 06:03:13,31587943,1639805,1070739,9.8,29872
2019-11-06 07:03:26,31588297,1639812,1070748,9.8,29872
2019-11-06 08:03:39,31588691,1639825,1070760,9.8,29873
2019-11-06 09:03:51,31589401,1639844,1070766,9.8,29873
2019-11-06 10:04:04,31590192,1639875,1070783,9.8,29874
2019-11-06 11:04:16,31591251,1639909,1070808,9.8,29874
2019-11-06 12:04:29,31592425,1639957,1070835,9.8,29874
2019-11-06 13:04:42,31594230,1640033,1070867,9.8,29877
2019-11-06 14:04:55,31597034,1640123,1070943,9.8,29880
2019-11-06 15:05:07,31599068,1640190,1071008,9.8,29880
2019-11-06 16:05:20,31600463,1640258,1071033,9.8,29884
2019-11-06 17:05:33,31601905,1640313,1071052,9.8,29885
2019-11-06 18:05:45,31603567,1640374,1071109,9.8,29890
2019-11-06 19:05:58,31605759,1640452,1071166,9.8,29892
2019-11-06 20:06:10,31608346,1640541,1071255,9.8,29892
2019-11-06 21:06:23,31610813,1640634,1071325,9.8,29893
2019-11-06 22:06:36,31613546,1640706,1071392,9.8,29898
2019-11-06 23:06:48,31616792,1640839,1071511,9.8,29904
2019-11-07 00:07:01,31620641,1641001,1071611,9.8,29912
2019-11-07 01:07:14,31624320,1641183,1071710,9.8,29913
2019-11-07 02:07:26,31627099,1641308,1071766,9.8,29919
2019-11-07 03:07:39,31628694,1641378,1071802,9.8,29921
2019-11-07 04:07:52,31629608,1641419,1071814,9.8,29921
2019-11-07 05:08:05,31630216,1641436,1071821,9.8,29922
2019-11-07 06:08:18,31630605,1641449,1071829,9.8,29923
2019-11-07 07:08:30,31630926,1641461,1071840,9.8,29923
2019-11-07 08:08:43,31631311,1641482,1071848,9.8,29923
2019-11-07 09:08:56,31631974,1641554,1071861,9.8,29923
2019-11-07 10:09:09,31632810,1641630,1071873,9.8,29923
2019-11-07 11:09:21,31633842,1641759,1071893,9.8,29925
2019-11-07 12:09:34,31635166,1641878,1071914,9.8,29926
2019-11-07 13:09:46,31636914,1642058,1071942,9.8,29926
2019-11-07 14:09:59,31639834,1642356,1072000,9.8,29928
2019-11-07 15:10:12,31641881,1642528,1072051,9.8,29930
2019-11-07 16:10:24,31643361,1642601,1072071,9.8,29931
2019-11-07 17:10:38,31644875,1642666,1072130,9.8,29934
2019-11-07 18:10:50,31646676,1642774,1072177,9.8,29936
2019-11-07 19:11:03,31648969,1642934,1072223,9.8,29936
2019-11-07 20:11:16,31651617,1643108,1072299,9.8,29939
2019-11-07 21:11:28,31653987,1643223,1072337,9.8,29940
2019-11-07 22:11:41,31656615,1643359,1072431,9.8,29946
2019-11-07 23:11:54,31659862,1643501,1072521,9.8,29947
2019-11-08 00:12:06,31663487,1643657,1072597,9.8,29951
2019-11-08 01:12:19,31667009,1643818,1072683,9.8,29952
2019-11-08 02:12:32,31669576,1643924,1072732,9.8,29958
时间,播放数,关注,弹幕,评分,评分人数
2019-11-08 03:17:31,31671138,1643987,1072752,9.8,29961
时间,播放数,关注,弹幕,评分,评分人数
2019-11-08 04:17:46,31671971,1644018,1072768,9.8,29961
时间,播放数,关注,弹幕,评分,评分人数
2019-11-08 05:18:05,31672446,1644028,1072779,9.8,29964
时间,播放数,关注,弹幕,评分,评分人数
2019-11-08 06:18:21,31672786,1644037,1072786,9.8,29964
时间,播放数,关注,弹幕,评分,评分人数
2019-11-08 07:18:36,31673060,1644046,1072797,9.8,29966
时间,播放数,关注,弹幕,评分,评分人数
2019-11-08 08:18:56,31673468,1644069,1072802,9.8,29966
时间,播放数,关注,弹幕,评分,评分人数
2019-11-08 09:19:18,31674154,1644108,1072818,9.8,29966
时间,播放数,关注,弹幕,评分,评分人数
2019-11-08 10:19:32,31674927,1644141,1072828,9.8,29966
时间,播放数,关注,弹幕,评分,评分人数
2019-11-08 11:19:47,31675913,1644186,1072836,9.8,29968
时间,播放数,关注,弹幕,评分,评分人数
2019-11-08 12:20:06,31677215,1644235,1072865,9.8,29968
时间,播放数,关注,弹幕,评分,评分人数
2019-11-08 13:20:25,31678873,1644299,1072903,9.8,29969
时间,播放数,关注,弹幕,评分,评分人数
2019-11-08 14:20:48,31681393,1644419,1072945,9.8,29972
时间,播放数,关注,弹幕,评分,评分人数
2019-11-08 15:21:05,31683183,1644478,1072987,9.8,29973
时间,播放数,关注,弹幕,评分,评分人数
2019-11-08 16:21:24,31684634,1644522,1073053,9.8,29975
时间,播放数,关注,弹幕,评分,评分人数
2019-11-08 17:21:40,31686073,1644579,1073094,9.8,29977
时间,播放数,关注,弹幕,评分,评分人数
2019-11-08 18:21:56,31687801,1644676,1073135,9.8,29977
时间,播放数,关注,弹幕,评分,评分人数
2019-11-08 18:52:49,31688842,1644731,1073161,9.8,29977
2019-11-08 19:53:08,31691314,1644852,1073220,9.8,29981
2019-11-08 20:53:24,31693879,1644974,1073290,9.8,29982
2019-11-08 21:53:40,31696555,1645095,1073376,9.8,29982
2019-11-08 22:53:57,31699879,1645230,1073449,9.8,29986
2019-11-08 23:54:14,31703656,1645392,1073527,9.8,29987
2019-11-09 00:54:35,31707279,1645580,1073584,9.8,29989
2019-11-09 01:54:56,31710426,1645708,1073669,9.8,29991
2019-11-09 02:55:15,31712689,1645783,1073746,9.8,29993
2019-11-09 03:55:31,31713925,1645835,1073784,9.8,29995
2019-11-09 04:55:47,31714611,1645849,1073805,9.8,29997
2019-11-09 05:56:06,31715093,1645867,1073816,9.8,29997
