时间,贴吧名,贴吧id,贴吧目录1,贴吧目录2,当日即时关注人数(网页获取),当日关注人数(api获取),当日即时主题贴数,当日即时贴子总数,当日即时精品贴总数,贴吧会员名,当日即时签到人数,当日即时签到排名,昨日关注人数,昨日签到人数,昨日签到排名,每周关注人数,每周签到人数,每周签到排名,每月关注人数,每月签到人数,每月签到排名
2020-04-12 06:21:52,新vtuber,27265302,无,无,2866,2862,673,21080,65,会员,159,0,0,0,0,0,0,0,0,0,0
2020-04-12 06:25:33,新vtuber,27265302,无,无,2866,2862,673,21080,65,会员,159,0,0,0,0,0,0,0,0,0,0
2020-04-12 07:27:58,新vtuber,27265302,无,无,2867,2862,672,21083,65,会员,170,0,0,0,0,0,0,0,0,0,0
2020-04-12 08:30:21,新vtuber,27265302,无,无,2868,2862,672,21085,65,会员,184,0,0,0,0,0,0,0,0,0,0
2020-04-12 09:33:04,新vtuber,27265302,无,无,2868,2862,672,21108,65,会员,221,0,0,0,0,0,0,0,0,0,0
2020-04-12 10:35:44,新vtuber,27265302,无,无,2879,2862,671,21128,65,会员,268,0,0,0,0,0,0,0,0,0,0
2020-04-12 11:38:39,新vtuber,27265302,无,无,2880,2862,671,21168,65,会员,306,0,0,0,0,0,0,0,0,0,0
2020-04-12 12:41:23,新vtuber,27265302,无,无,2884,2862,671,21186,65,会员,341,0,0,0,0,0,0,0,0,0,0
2020-04-12 13:43:52,新vtuber,27265302,无,无,2885,2862,674,21229,65,会员,360,0,0,0,0,0,0,0,0,0,0
2020-04-12 14:46:32,新vtuber,27265302,无,无,2886,2862,674,21253,65,会员,390,0,0,0,0,0,0,0,0,0,0
2020-04-12 15:49:12,新vtuber,27265302,无,无,2890,2862,676,21263,65,会员,409,0,0,0,0,0,0,0,0,0,0
2020-04-12 16:52:03,新vtuber,27265302,无,无,2894,2862,677,21287,65,会员,424,0,0,0,0,0,0,0,0,0,0
2020-04-12 17:55:52,新vtuber,27265302,无,无,2900,2862,676,21304,65,会员,438,0,0,0,0,0,0,0,0,0,0
2020-04-12 18:58:20,新vtuber,27265302,无,无,2900,2862,676,21313,65,会员,455,0,0,0,0,0,0,0,0,0,0
2020-04-12 20:00:42,新vtuber,27265302,无,无,2907,2862,677,21333,65,会员,466,0,0,0,0,0,0,0,0,0,0
2020-04-12 21:03:45,新vtuber,27265302,无,无,2914,2862,679,21351,65,会员,488,0,0,0,0,0,0,0,0,0,0
2020-04-12 22:06:21,新vtuber,27265302,无,无,2916,2862,679,21372,65,会员,504,0,0,0,0,0,0,0,0,0,0
2020-04-12 23:08:46,新vtuber,27265302,无,无,2918,2862,679,21382,65,会员,516,0,0,0,0,0,0,0,0,0,0
2020-04-13 00:11:12,新vtuber,27265302,无,无,2918,2862,683,21410,65,会员,528,0,0,0,0,0,0,0,0,0,0
2020-04-13 01:13:36,新vtuber,27265302,无,无,2926,2924,690,21488,65,会员,35,0,0,0,0,0,0,0,0,0,0
2020-04-13 02:16:05,新vtuber,27265302,无,无,2931,2924,693,21550,65,会员,97,0,0,0,0,0,0,0,0,0,0
2020-04-13 03:18:53,新vtuber,27265302,无,无,2938,2924,693,21558,65,会员,137,0,0,0,0,0,0,0,0,0,0
2020-04-13 04:21:38,新vtuber,27265302,无,无,2940,2924,693,21563,65,会员,145,0,0,0,0,0,0,0,0,0,0
2020-04-13 05:23:52,新vtuber,27265302,无,无,2940,2924,693,21563,65,会员,156,0,0,0,0,0,0,0,0,0,0
2020-04-13 06:26:38,新vtuber,27265302,无,无,2942,2924,693,21570,65,会员,162,0,0,0,0,0,0,0,0,0,0
2020-04-13 07:29:19,新vtuber,27265302,无,无,2942,2924,693,21571,65,会员,174,0,0,0,0,0,0,0,0,0,0
2020-04-13 08:31:43,新vtuber,27265302,无,无,2943,2924,693,21578,65,会员,202,0,0,0,0,0,0,0,0,0,0
2020-04-13 09:34:27,新vtuber,27265302,无,无,2944,2924,694,21596,65,会员,248,0,0,0,0,0,0,0,0,0,0
2020-04-13 10:37:01,新vtuber,27265302,无,无,2946,2924,696,21642,65,会员,293,0,0,0,0,0,0,0,0,0,0
2020-04-13 11:39:29,新vtuber,27265302,无,无,2953,2924,697,21695,65,会员,333,0,0,0,0,0,0,0,0,0,0
2020-04-13 12:41:56,新vtuber,27265302,无,无,2963,2924,699,21751,65,会员,371,0,0,0,0,0,0,0,0,0,0
2020-04-13 13:44:20,新vtuber,27265302,无,无,2967,2924,700,21785,65,会员,394,0,0,0,0,0,0,0,0,0,0
2020-04-13 14:46:45,新vtuber,27265302,无,无,2969,2924,700,21840,65,会员,416,0,0,0,0,0,0,0,0,0,0
2020-04-13 15:49:33,新vtuber,27265302,无,无,2973,2924,700,21864,65,会员,446,0,0,0,0,0,0,0,0,0,0
2020-04-13 16:52:13,新vtuber,27265302,无,无,2977,2924,702,21902,65,会员,460,0,0,0,0,0,0,0,0,0,0
2020-04-13 17:55:02,新vtuber,27265302,无,无,2980,2924,702,21923,65,会员,470,0,0,0,0,0,0,0,0,0,0
2020-04-13 18:57:32,新vtuber,27265302,无,无,2984,2924,702,21953,65,会员,486,0,0,0,0,0,0,0,0,0,0
2020-04-13 19:59:59,新vtuber,27265302,无,无,2985,2924,703,21982,65,会员,504,0,0,0,0,0,0,0,0,0,0
2020-04-13 21:02:40,新vtuber,27265302,无,无,2986,2924,705,22044,65,会员,515,0,0,0,0,0,0,0,0,0,0
2020-04-13 22:05:05,新vtuber,27265302,无,无,2991,2924,706,22069,65,会员,530,0,0,0,0,0,0,0,0,0,0
2020-04-14 05:23:40,新vtuber,27265302,无,无,3026,3007,706,22376,65,会员,153,0,0,0,0,0,0,0,0,0,0
2020-04-14 06:26:23,新vtuber,27265302,无,无,3026,3007,707,22391,65,会员,162,0,0,0,0,0,0,0,0,0,0
2020-04-14 07:28:51,新vtuber,27265302,无,无,3026,3007,707,22411,65,会员,174,0,0,0,0,0,0,0,0,0,0
2020-04-14 08:31:09,新vtuber,27265302,无,无,3026,3007,707,22434,65,会员,192,0,0,0,0,0,0,0,0,0,0
2020-04-14 09:33:52,新vtuber,27265302,无,无,3027,3007,707,22454,65,会员,252,0,0,0,0,0,0,0,0,0,0
2020-04-14 10:36:42,新vtuber,27265302,无,无,3029,3007,707,22484,65,会员,300,0,0,0,0,0,0,0,0,0,0
2020-04-14 11:39:33,新vtuber,27265302,无,无,3036,3007,710,22537,65,会员,327,0,0,0,0,0,0,0,0,0,0
2020-04-14 12:41:44,新vtuber,27265302,无,无,3042,3007,712,22625,65,会员,363,0,0,0,0,0,0,0,0,0,0
2020-04-14 13:44:27,新vtuber,27265302,无,无,3050,3007,717,22722,65,会员,388,0,0,0,0,0,0,0,0,0,0
2020-04-14 14:47:25,新vtuber,27265302,无,无,3054,3007,719,22777,65,会员,416,0,0,0,0,0,0,0,0,0,0
2020-04-14 15:50:00,新vtuber,27265302,无,无,3055,3007,720,22818,65,会员,437,0,0,0,0,0,0,0,0,0,0
2020-04-14 16:52:47,新vtuber,27265302,无,无,3056,3007,720,22843,65,会员,450,0,0,0,0,0,0,0,0,0,0
2020-04-14 17:55:28,新vtuber,27265302,无,无,3060,3007,721,22886,65,会员,460,0,0,0,0,0,0,0,0,0,0
2020-04-14 18:58:16,新vtuber,27265302,无,无,3060,3007,721,22918,65,会员,469,0,0,0,0,0,0,0,0,0,0
2020-04-14 20:00:35,新vtuber,27265302,无,无,3064,3007,721,22950,65,会员,486,0,0,0,0,0,0,0,0,0,0
2020-04-14 21:03:03,新vtuber,27265302,无,无,3067,3007,724,22975,65,会员,500,0,0,0,0,0,0,0,0,0,0
2020-04-14 22:05:33,新vtuber,27265302,无,无,3071,3007,724,23008,65,会员,512,0,0,0,0,0,0,0,0,0,0
2020-04-14 23:09:09,新vtuber,27265302,无,无,3078,3007,730,23088,65,会员,526,0,0,0,0,0,0,0,0,0,0
2020-04-15 00:12:02,新vtuber,27265302,无,无,3089,3007,733,23227,65,会员,557,0,0,0,0,0,0,0,0,0,0
2020-04-15 01:14:32,新vtuber,27265302,无,无,3102,3099,734,23299,65,会员,44,0,0,0,0,0,0,0,0,0,0
2020-04-15 02:17:07,新vtuber,27265302,无,无,3115,3099,739,23364,65,会员,115,0,0,0,0,0,0,0,0,0,0
2020-04-15 03:19:38,新vtuber,27265302,无,无,3126,3099,741,23432,65,会员,162,0,0,0,0,0,0,0,0,0,0
2020-04-15 04:22:20,新vtuber,27265302,无,无,3133,3099,741,23475,65,会员,195,0,0,0,0,0,0,0,0,0,0
2020-04-15 05:24:50,新vtuber,27265302,无,无,3136,3099,741,23478,65,会员,212,0,0,0,0,0,0,0,0,0,0
2020-04-15 06:27:23,新vtuber,27265302,无,无,3141,3099,741,23483,65,会员,218,0,0,0,0,0,0,0,0,0,0
2020-04-15 07:30:01,新vtuber,27265302,无,无,3143,3099,742,23487,65,会员,232,0,0,0,0,0,0,0,0,0,0
2020-04-15 08:32:41,新vtuber,27265302,无,无,3144,3099,742,23502,65,会员,253,0,0,0,0,0,0,0,0,0,0
2020-04-15 09:35:04,新vtuber,27265302,无,无,3149,3099,742,23520,65,会员,295,0,0,0,0,0,0,0,0,0,0
2020-04-15 10:37:42,新vtuber,27265302,无,无,3159,3099,745,23555,65,会员,356,0,0,0,0,0,0,0,0,0,0
2020-04-15 11:40:29,新vtuber,27265302,无,无,3169,3099,746,23603,65,会员,399,0,0,0,0,0,0,0,0,0,0
2020-04-15 13:14:46,新vtuber,27265302,无,无,3188,3099,748,23763,65,会员,455,0,0,0,0,0,0,0,0,0,0
2020-04-15 14:17:33,新vtuber,27265302,无,无,3200,3099,747,23810,65,会员,489,0,0,0,0,0,0,0,0,0,0
2020-04-15 15:19:54,新vtuber,27265302,无,无,3207,3099,749,23827,65,会员,516,0,0,0,0,0,0,0,0,0,0
2020-04-15 16:22:22,新vtuber,27265302,无,无,3210,3099,748,23855,65,会员,538,0,0,0,0,0,0,0,0,0,0
2020-04-15 17:25:15,新vtuber,27265302,无,无,3214,3099,745,23894,65,会员,551,0,0,0,0,0,0,0,0,0,0
2020-04-15 18:28:02,新vtuber,27265302,无,无,3222,3099,748,24003,65,会员,573,0,0,0,0,0,0,0,0,0,0
2020-04-15 19:30:37,新vtuber,27265302,无,无,3235,3099,749,24101,65,会员,598,0,0,0,0,0,0,0,0,0,0
2020-04-15 20:33:55,新vtuber,27265302,无,无,3251,3099,749,24148,65,会员,622,0,0,0,0,0,0,0,0,0,0
2020-04-15 21:36:48,新vtuber,27265302,无,无,3254,3099,753,24224,65,会员,640,0,0,0,0,0,0,0,0,0,0
2020-04-15 22:39:14,新vtuber,27265302,无,无,3263,3099,755,24340,65,会员,666,0,0,0,0,0,0,0,0,0,0
2020-04-15 23:41:55,新vtuber,27265302,无,无,3273,3099,760,24523,65,会员,690,0,0,0,0,0,0,0,0,0,0
2020-04-16 00:46:44,新vtuber,27265302,无,无,3283,3099,766,24716,65,会员,725,0,0,0,0,0,0,0,0,0,0
2020-04-16 01:49:12,新vtuber,27265302,无,无,3288,3284,768,24822,65,会员,68,0,0,0,0,0,0,0,0,0,0
2020-04-16 02:51:42,新vtuber,27265302,无,无,3294,3284,772,24890,65,会员,136,0,0,0,0,0,0,0,0,0,0
2020-04-16 03:54:13,新vtuber,27265302,无,无,3299,3284,773,24985,65,会员,175,0,0,0,0,0,0,0,0,0,0
2020-04-16 04:56:43,新vtuber,27265302,无,无,3301,3284,776,25018,65,会员,190,0,0,0,0,0,0,0,0,0,0
2020-04-16 05:59:10,新vtuber,27265302,无,无,3302,3284,776,25038,65,会员,198,0,0,0,0,0,0,0,0,0,0
2020-04-16 07:01:31,新vtuber,27265302,无,无,3302,3284,776,25048,65,会员,211,0,0,0,0,0,0,0,0,0,0
2020-04-16 08:04:14,新vtuber,27265302,无,无,3303,3284,776,25053,65,会员,235,0,0,0,0,0,0,0,0,0,0
2020-04-16 09:06:50,新vtuber,27265302,无,无,3305,3284,777,25086,65,会员,264,0,0,0,0,0,0,0,0,0,0
2020-04-16 10:09:18,新vtuber,27265302,无,无,3306,3284,774,25146,65,会员,318,0,0,0,0,0,0,0,0,0,0
2020-04-16 11:12:00,新vtuber,27265302,无,无,3313,3284,777,25200,65,会员,386,0,0,0,0,0,0,0,0,0,0
2020-04-16 12:14:26,新vtuber,27265302,无,无,3319,3284,781,25315,65,会员,430,0,0,0,0,0,0,0,0,0,0
2020-04-16 13:16:53,新vtuber,27265302,无,无,3346,3284,782,25427,65,会员,485,0,0,0,0,0,0,0,0,0,0
2020-04-16 14:19:15,新vtuber,27265302,无,无,3366,3284,782,25506,65,会员,526,0,0,0,0,0,0,0,0,0,0
2020-04-16 15:22:09,新vtuber,27265302,无,无,3377,3284,784,25594,65,会员,552,0,0,0,0,0,0,0,0,0,0
2020-04-16 16:24:54,新vtuber,27265302,无,无,3382,3284,785,25676,65,会员,576,0,0,0,0,0,0,0,0,0,0
2020-04-16 17:27:37,新vtuber,27265302,无,无,3389,3284,786,25715,65,会员,596,0,0,0,0,0,0,0,0,0,0
2020-04-16 18:30:12,新vtuber,27265302,无,无,3397,3284,786,25770,65,会员,611,0,0,0,0,0,0,0,0,0,0
2020-04-16 19:32:34,新vtuber,27265302,无,无,3408,3284,786,25788,65,会员,628,0,0,0,0,0,0,0,0,0,0
2020-04-16 20:35:08,新vtuber,27265302,无,无,3419,3284,787,25851,65,会员,654,0,0,0,0,0,0,0,0,0,0
2020-04-16 21:37:50,新vtuber,27265302,无,无,3423,3284,789,25896,65,会员,676,0,0,0,0,0,0,0,0,0,0
2020-04-16 22:40:41,新vtuber,27265302,无,无,3428,3284,787,25923,65,会员,694,0,0,0,0,0,0,0,0,0,0
2020-04-16 23:43:32,新vtuber,27265302,无,无,3436,3284,792,25973,65,会员,715,0,0,0,0,0,0,0,0,0,0
2020-04-17 00:46:16,新vtuber,27265302,无,无,3445,3284,794,26015,65,会员,752,0,0,0,0,0,0,0,0,0,0
2020-04-17 01:48:44,新vtuber,27265302,无,无,3454,3447,797,26090,65,会员,77,0,0,0,0,0,0,0,0,0,0
2020-04-17 02:51:23,新vtuber,27265302,无,无,3470,3447,798,26139,65,会员,156,0,0,0,0,0,0,0,0,0,0
2020-04-17 03:53:56,新vtuber,27265302,无,无,3476,3447,799,26168,65,会员,197,0,0,0,0,0,0,0,0,0,0
2020-04-17 04:56:32,新vtuber,27265302,无,无,3481,3447,800,26176,65,会员,209,0,0,0,0,0,0,0,0,0,0
2020-04-17 05:59:25,新vtuber,27265302,无,无,3483,3447,800,26180,65,会员,219,0,0,0,0,0,0,0,0,0,0
2020-04-17 07:01:56,新vtuber,27265302,无,无,3485,3447,801,26197,65,会员,230,0,0,0,0,0,0,0,0,0,0
2020-04-17 08:04:28,新vtuber,27265302,无,无,3487,3447,802,26203,65,会员,255,0,0,0,0,0,0,0,0,0,0
2020-04-17 09:06:57,新vtuber,27265302,无,无,3492,3447,803,26246,65,会员,292,0,0,0,0,0,0,0,0,0,0
2020-04-17 10:09:38,新vtuber,27265302,无,无,3503,3447,803,26275,65,会员,355,0,0,0,0,0,0,0,0,0,0
2020-04-17 11:12:40,新vtuber,27265302,无,无,3514,3447,803,26315,65,会员,401,0,0,0,0,0,0,0,0,0,0
2020-04-17 12:15:31,新vtuber,27265302,无,无,3529,3447,805,26358,65,会员,438,0,0,0,0,0,0,0,0,0,0
2020-04-17 13:18:01,新vtuber,27265302,无,无,3536,3447,805,26405,65,会员,478,0,0,0,0,0,0,0,0,0,0
2020-04-17 14:20:23,新vtuber,27265302,无,无,3538,3447,808,26431,65,会员,498,0,0,0,0,0,0,0,0,0,0
2020-04-17 15:23:05,新vtuber,27265302,无,无,3540,3447,807,26467,65,会员,515,0,0,0,0,0,0,0,0,0,0
2020-04-17 16:25:42,新vtuber,27265302,无,无,3546,3447,807,26510,65,会员,536,0,0,0,0,0,0,0,0,0,0
2020-04-17 17:28:06,新vtuber,27265302,无,无,3549,3447,808,26532,65,会员,551,0,0,0,0,0,0,0,0,0,0
2020-04-17 18:30:38,新vtuber,27265302,无,无,3553,3447,808,26572,65,会员,567,0,0,0,0,0,0,0,0,0,0
2020-04-17 19:33:07,新vtuber,27265302,无,无,3555,3447,809,26602,65,会员,587,0,0,0,0,0,0,0,0,0,0
2020-04-17 20:35:41,新vtuber,27265302,无,无,3563,3447,810,26628,65,会员,602,0,0,0,0,0,0,0,0,0,0
2020-04-17 21:38:01,新vtuber,27265302,无,无,3567,3447,809,26653,65,会员,620,0,0,0,0,0,0,0,0,0,0
2020-04-17 22:41:05,新vtuber,27265302,无,无,3570,3447,809,26691,65,会员,636,0,0,0,0,0,0,0,0,0,0
2020-04-17 23:43:50,新vtuber,27265302,无,无,3575,3447,813,26723,66,会员,663,0,0,0,0,0,0,0,0,0,0
2020-04-18 00:46:30,新vtuber,27265302,无,无,3582,3447,812,26786,66,会员,686,0,0,0,0,0,0,0,0,0,0
2020-04-18 01:48:53,新vtuber,27265302,无,无,3584,3582,814,26833,66,会员,60,0,0,0,0,0,0,0,0,0,0
2020-04-18 02:51:13,新vtuber,27265302,无,无,3589,3582,815,26914,66,会员,126,0,0,0,0,0,0,0,0,0,0
2020-04-18 03:53:41,新vtuber,27265302,无,无,3593,3582,815,26923,66,会员,157,0,0,0,0,0,0,0,0,0,0
2020-04-18 04:56:03,新vtuber,27265302,无,无,3594,3582,815,26925,66,会员,170,0,0,0,0,0,0,0,0,0,0
2020-04-18 05:58:40,新vtuber,27265302,无,无,3594,3582,815,26934,66,会员,180,0,0,0,0,0,0,0,0,0,0
2020-04-18 07:01:22,新vtuber,27265302,无,无,3594,3582,816,26941,66,会员,192,0,0,0,0,0,0,0,0,0,0
2020-04-18 08:03:58,新vtuber,27265302,无,无,3594,3582,817,26956,66,会员,213,0,0,0,0,0,0,0,0,0,0
2020-04-18 09:06:35,新vtuber,27265302,无,无,3594,3582,818,26961,66,会员,256,0,0,0,0,0,0,0,0,0,0
2020-04-18 10:09:15,新vtuber,27265302,无,无,3597,3582,818,26977,66,会员,304,0,0,0,0,0,0,0,0,0,0
2020-04-18 11:12:00,新vtuber,27265302,无,无,3599,3582,819,26997,66,会员,335,0,0,0,0,0,0,0,0,0,0
2020-04-18 12:14:56,新vtuber,27265302,无,无,3605,3582,822,27030,66,会员,379,0,0,0,0,0,0,0,0,0,0
2020-04-18 13:17:33,新vtuber,27265302,无,无,3609,3582,822,27085,66,会员,420,0,0,0,0,0,0,0,0,0,0
2020-04-18 14:20:45,新vtuber,27265302,无,无,3609,3582,822,27111,66,会员,443,0,0,0,0,0,0,0,0,0,0
2020-04-18 15:23:18,新vtuber,27265302,无,无,3611,3582,823,27160,66,会员,477,0,0,0,0,0,0,0,0,0,0
2020-04-18 16:26:06,新vtuber,27265302,无,无,3615,3582,824,27191,66,会员,498,0,0,0,0,0,0,0,0,0,0
2020-04-19 08:23:22,新vtuber,27265302,无,无,3653,3647,834,27689,66,会员,246,0,0,0,0,0,0,0,0,0,0
2020-04-19 09:25:55,新vtuber,27265302,无,无,3653,3647,834,27692,66,会员,273,0,0,0,0,0,0,0,0,0,0
2020-04-19 10:28:26,新vtuber,27265302,无,无,3655,3647,834,27703,66,会员,308,0,0,0,0,0,0,0,0,0,0
2020-04-19 11:31:03,新vtuber,27265302,无,无,3657,3647,835,27726,66,会员,349,0,0,0,0,0,0,0,0,0,0
2020-04-19 12:33:43,新vtuber,27265302,无,无,3662,3647,836,27764,66,会员,389,0,0,0,0,0,0,0,0,0,0
2020-04-19 13:36:32,新vtuber,27265302,无,无,3666,3647,836,27792,66,会员,413,0,0,0,0,0,0,0,0,0,0
2020-04-19 14:39:09,新vtuber,27265302,无,无,3664,3647,835,27824,66,会员,444,0,0,0,0,0,0,0,0,0,0
2020-04-19 15:41:44,新vtuber,27265302,无,无,3666,3647,836,27838,66,会员,467,0,0,0,0,0,0,0,0,0,0
2020-04-19 16:44:42,新vtuber,27265302,无,无,3666,3647,837,27862,65,会员,474,0,0,0,0,0,0,0,0,0,0
2020-04-19 17:47:04,新vtuber,27265302,无,无,3669,3647,837,27891,65,会员,489,0,0,0,0,0,0,0,0,0,0
2020-04-19 18:49:30,新vtuber,27265302,无,无,3671,3647,839,27928,65,会员,507,0,0,0,0,0,0,0,0,0,0
2020-04-19 19:52:12,新vtuber,27265302,无,无,3673,3647,840,27951,65,会员,526,0,0,0,0,0,0,0,0,0,0
2020-04-19 20:54:37,新vtuber,27265302,无,无,3675,3647,845,27979,65,会员,541,0,0,0,0,0,0,0,0,0,0
2020-04-19 21:57:33,新vtuber,27265302,无,无,3676,3647,847,28056,65,会员,556,0,0,0,0,0,0,0,0,0,0
2020-04-19 23:00:23,新vtuber,27265302,无,无,3677,3647,846,28093,65,会员,565,0,0,0,0,0,0,0,0,0,0
2020-04-20 00:03:15,新vtuber,27265302,无,无,3679,3647,847,28119,65,会员,600,0,0,0,0,0,0,0,0,0,0
2020-04-20 01:06:08,新vtuber,27265302,无,无,3684,3683,848,28152,65,会员,19,0,0,0,0,0,0,0,0,0,0
2020-04-20 02:08:32,新vtuber,27265302,无,无,3686,3683,848,28185,65,会员,82,0,0,0,0,0,0,0,0,0,0
2020-04-20 03:11:05,新vtuber,27265302,无,无,3688,3683,848,28211,65,会员,146,0,0,0,0,0,0,0,0,0,0
2020-04-20 04:13:48,新vtuber,27265302,无,无,3691,3683,849,28230,65,会员,160,0,0,0,0,0,0,0,0,0,0
2020-04-20 05:16:24,新vtuber,27265302,无,无,3692,3683,849,28237,65,会员,167,0,0,0,0,0,0,0,0,0,0
2020-04-20 06:19:03,新vtuber,27265302,无,无,3693,3683,848,28238,65,会员,175,0,0,0,0,0,0,0,0,0,0
2020-04-20 07:21:36,新vtuber,27265302,无,无,3693,3683,848,28239,65,会员,185,0,0,0,0,0,0,0,0,0,0
2020-04-20 08:24:07,新vtuber,27265302,无,无,3693,3683,849,28246,65,会员,218,0,0,0,0,0,0,0,0,0,0
2020-04-20 09:26:31,新vtuber,27265302,无,无,3694,3683,849,28257,65,会员,270,0,0,0,0,0,0,0,0,0,0
